i1	V(n001)
7.360000000000005e-01	7.341137e-01
7.370000000000005e-01	7.342089e-01
7.380000000000005e-01	7.343041e-01
7.390000000000005e-01	7.343992e-01
7.400000000000005e-01	7.344941e-01
7.410000000000005e-01	7.345890e-01
7.420000000000005e-01	7.346837e-01
7.430000000000005e-01	7.347783e-01
7.440000000000005e-01	7.348729e-01
7.450000000000006e-01	7.349673e-01
7.460000000000006e-01	7.350616e-01
7.470000000000006e-01	7.351558e-01
7.480000000000006e-01	7.352499e-01
7.490000000000006e-01	7.353439e-01
7.500000000000006e-01	7.354378e-01
7.510000000000006e-01	7.355315e-01
7.520000000000006e-01	7.356252e-01
7.530000000000006e-01	7.357188e-01
7.540000000000006e-01	7.358122e-01
7.550000000000006e-01	7.359056e-01
7.560000000000006e-01	7.359989e-01
7.570000000000006e-01	7.360920e-01
7.580000000000006e-01	7.361851e-01
7.590000000000006e-01	7.362780e-01
7.600000000000006e-01	7.363709e-01
7.610000000000006e-01	7.364636e-01
7.620000000000006e-01	7.365562e-01
7.630000000000006e-01	7.366487e-01
7.640000000000006e-01	7.367412e-01
7.650000000000006e-01	7.368335e-01
7.660000000000006e-01	7.369258e-01
7.670000000000006e-01	7.370179e-01
7.680000000000006e-01	7.371100e-01
7.690000000000006e-01	7.372019e-01
7.700000000000006e-01	7.372937e-01
7.710000000000006e-01	7.373855e-01
7.720000000000006e-01	7.374771e-01
7.730000000000006e-01	7.375686e-01
7.740000000000006e-01	7.376600e-01
7.750000000000006e-01	7.377514e-01
7.760000000000006e-01	7.378426e-01
7.770000000000006e-01	7.379337e-01
7.780000000000006e-01	7.380248e-01
7.790000000000006e-01	7.381157e-01
7.800000000000006e-01	7.382066e-01
7.810000000000006e-01	7.382973e-01
7.820000000000006e-01	7.383879e-01
7.830000000000006e-01	7.384785e-01
7.840000000000006e-01	7.385690e-01
7.850000000000006e-01	7.386593e-01
7.860000000000006e-01	7.387496e-01
7.870000000000006e-01	7.388397e-01
7.880000000000006e-01	7.389298e-01
7.890000000000006e-01	7.390198e-01
7.900000000000006e-01	7.391096e-01
7.910000000000006e-01	7.391994e-01
7.920000000000006e-01	7.392891e-01
7.930000000000006e-01	7.393787e-01
7.940000000000006e-01	7.394682e-01
7.950000000000006e-01	7.395576e-01
7.960000000000006e-01	7.396469e-01
7.970000000000006e-01	7.397361e-01
7.980000000000006e-01	7.398252e-01
7.990000000000006e-01	7.399142e-01
8.000000000000006e-01	7.400032e-01
8.010000000000006e-01	7.400920e-01
8.020000000000006e-01	7.401808e-01
8.030000000000006e-01	7.402694e-01
8.040000000000006e-01	7.403580e-01
8.050000000000006e-01	7.404464e-01
8.060000000000006e-01	7.405348e-01
8.070000000000006e-01	7.406231e-01
8.080000000000006e-01	7.407113e-01
8.090000000000006e-01	7.407994e-01
8.100000000000006e-01	7.408875e-01
8.110000000000006e-01	7.409754e-01
8.120000000000006e-01	7.410632e-01
8.130000000000006e-01	7.411510e-01
8.140000000000006e-01	7.412386e-01
8.150000000000006e-01	7.413262e-01
8.160000000000006e-01	7.414137e-01
8.170000000000006e-01	7.415010e-01
8.180000000000006e-01	7.415883e-01
8.190000000000006e-01	7.416755e-01
8.200000000000006e-01	7.417626e-01
8.210000000000006e-01	7.418497e-01
8.220000000000006e-01	7.419366e-01
8.230000000000006e-01	7.420235e-01
8.240000000000006e-01	7.421102e-01
8.250000000000006e-01	7.421969e-01
8.260000000000006e-01	7.422835e-01
8.270000000000006e-01	7.423699e-01
8.280000000000006e-01	7.424564e-01
8.290000000000006e-01	7.425427e-01
8.300000000000006e-01	7.426289e-01
8.310000000000006e-01	7.427151e-01
8.320000000000006e-01	7.428011e-01
8.330000000000006e-01	7.428871e-01
8.340000000000006e-01	7.429730e-01
8.350000000000006e-01	7.430588e-01
8.360000000000006e-01	7.431446e-01
8.370000000000006e-01	7.432302e-01
8.380000000000006e-01	7.433158e-01
8.390000000000006e-01	7.434012e-01
8.400000000000006e-01	7.434866e-01
8.410000000000006e-01	7.435719e-01
8.420000000000006e-01	7.436571e-01
8.430000000000006e-01	7.437422e-01
8.440000000000006e-01	7.438272e-01
8.450000000000006e-01	7.439122e-01
8.460000000000006e-01	7.439971e-01
8.470000000000006e-01	7.440819e-01
8.480000000000006e-01	7.441666e-01
8.490000000000006e-01	7.442512e-01
8.500000000000006e-01	7.443357e-01
8.510000000000006e-01	7.444202e-01
8.520000000000006e-01	7.445046e-01
8.530000000000006e-01	7.445889e-01
8.540000000000006e-01	7.446731e-01
8.550000000000006e-01	7.447572e-01
8.560000000000006e-01	7.448412e-01
8.570000000000007e-01	7.449252e-01
8.580000000000007e-01	7.450091e-01
8.590000000000007e-01	7.450929e-01
8.600000000000007e-01	7.451766e-01
8.610000000000007e-01	7.452602e-01
8.620000000000007e-01	7.453438e-01
8.630000000000007e-01	7.454273e-01
8.640000000000007e-01	7.455107e-01
8.650000000000007e-01	7.455940e-01
8.660000000000007e-01	7.456772e-01
8.670000000000007e-01	7.457604e-01
8.680000000000007e-01	7.458435e-01
8.690000000000007e-01	7.459264e-01
8.700000000000007e-01	7.460093e-01
8.710000000000007e-01	7.460922e-01
8.720000000000007e-01	7.461750e-01
8.730000000000007e-01	7.462577e-01
8.740000000000007e-01	7.463403e-01
8.750000000000007e-01	7.464228e-01
8.760000000000007e-01	7.465052e-01
8.770000000000007e-01	7.465876e-01
8.780000000000007e-01	7.466699e-01
8.790000000000007e-01	7.467521e-01
8.800000000000007e-01	7.468342e-01
8.810000000000007e-01	7.469163e-01
8.820000000000007e-01	7.469983e-01
8.830000000000007e-01	7.470801e-01
8.840000000000007e-01	7.471620e-01
8.850000000000007e-01	7.472437e-01
8.860000000000007e-01	7.473254e-01
8.870000000000007e-01	7.474070e-01
8.880000000000007e-01	7.474885e-01
8.890000000000007e-01	7.475700e-01
8.900000000000007e-01	7.476513e-01
8.910000000000007e-01	7.477326e-01
8.920000000000007e-01	7.478138e-01
8.930000000000007e-01	7.478949e-01
8.940000000000007e-01	7.479760e-01
8.950000000000007e-01	7.480570e-01
8.960000000000007e-01	7.481380e-01
8.970000000000007e-01	7.482188e-01
8.980000000000007e-01	7.482995e-01
8.990000000000007e-01	7.483802e-01
9.000000000000007e-01	7.484608e-01
9.010000000000007e-01	7.485414e-01
9.020000000000007e-01	7.486218e-01
9.030000000000007e-01	7.487022e-01
9.040000000000007e-01	7.487825e-01
9.050000000000007e-01	7.488628e-01
9.060000000000007e-01	7.489430e-01
9.070000000000007e-01	7.490231e-01
9.080000000000007e-01	7.491031e-01
9.090000000000007e-01	7.491830e-01
9.100000000000007e-01	7.492629e-01
9.110000000000007e-01	7.493427e-01
9.120000000000007e-01	7.494224e-01
9.130000000000007e-01	7.495021e-01
9.140000000000007e-01	7.495817e-01
9.150000000000007e-01	7.496612e-01
9.160000000000007e-01	7.497407e-01
9.170000000000007e-01	7.498201e-01
9.180000000000007e-01	7.498993e-01
9.190000000000007e-01	7.499785e-01
9.200000000000007e-01	7.500577e-01
9.210000000000007e-01	7.501368e-01
9.220000000000007e-01	7.502158e-01
9.230000000000007e-01	7.502947e-01
9.240000000000007e-01	7.503737e-01
9.250000000000007e-01	7.504525e-01
9.260000000000007e-01	7.505312e-01
9.270000000000007e-01	7.506098e-01
9.280000000000007e-01	7.506884e-01
9.290000000000007e-01	7.507669e-01
9.300000000000007e-01	7.508454e-01
9.310000000000007e-01	7.509238e-01
9.320000000000007e-01	7.510021e-01
9.330000000000007e-01	7.510803e-01
9.340000000000007e-01	7.511585e-01
9.350000000000007e-01	7.512366e-01
9.360000000000007e-01	7.513146e-01
9.370000000000007e-01	7.513927e-01
9.380000000000007e-01	7.514705e-01
9.390000000000007e-01	7.515483e-01
9.400000000000007e-01	7.516261e-01
9.410000000000007e-01	7.517038e-01
9.420000000000007e-01	7.517815e-01
9.430000000000007e-01	7.518590e-01
9.440000000000007e-01	7.519365e-01
9.450000000000007e-01	7.520139e-01
9.460000000000007e-01	7.520913e-01
9.470000000000007e-01	7.521685e-01
9.480000000000007e-01	7.522458e-01
9.490000000000007e-01	7.523229e-01
9.500000000000007e-01	7.524000e-01
9.510000000000007e-01	7.524770e-01
9.520000000000007e-01	7.525540e-01
9.530000000000007e-01	7.526309e-01
9.540000000000007e-01	7.527077e-01
9.550000000000007e-01	7.527844e-01
9.560000000000007e-01	7.528611e-01
9.570000000000007e-01	7.529377e-01
9.580000000000007e-01	7.530143e-01
9.590000000000007e-01	7.530908e-01
9.600000000000007e-01	7.531672e-01
9.610000000000007e-01	7.532436e-01
9.620000000000007e-01	7.533199e-01
9.630000000000007e-01	7.533961e-01
9.640000000000007e-01	7.534723e-01
9.650000000000007e-01	7.535483e-01
9.660000000000007e-01	7.536244e-01
9.670000000000007e-01	7.537003e-01
9.680000000000007e-01	7.537763e-01
9.690000000000007e-01	7.538521e-01
9.700000000000008e-01	7.539278e-01
9.710000000000008e-01	7.540036e-01
9.720000000000008e-01	7.540792e-01
9.730000000000008e-01	7.541548e-01
9.740000000000008e-01	7.542303e-01
9.750000000000008e-01	7.543058e-01
9.760000000000008e-01	7.543811e-01
9.770000000000008e-01	7.544565e-01
9.780000000000008e-01	7.545317e-01
9.790000000000008e-01	7.546069e-01
9.800000000000008e-01	7.546821e-01
9.810000000000008e-01	7.547571e-01
9.820000000000008e-01	7.548321e-01
9.830000000000008e-01	7.549071e-01
9.840000000000008e-01	7.549820e-01
9.850000000000008e-01	7.550568e-01
9.860000000000008e-01	7.551315e-01
9.870000000000008e-01	7.552062e-01
9.880000000000008e-01	7.552809e-01
9.890000000000008e-01	7.553555e-01
9.900000000000008e-01	7.554300e-01
9.910000000000008e-01	7.555044e-01
9.920000000000008e-01	7.555788e-01
9.930000000000008e-01	7.556531e-01
9.940000000000008e-01	7.557274e-01
9.950000000000008e-01	7.558016e-01
9.960000000000008e-01	7.558758e-01
9.970000000000008e-01	7.559498e-01
9.980000000000008e-01	7.560238e-01
9.990000000000008e-01	7.560978e-01
1.000000000000001e+00	7.561717e-01
1.001000000000001e+00	7.562456e-01
1.002000000000000e+00	7.563193e-01
1.003000000000000e+00	7.563930e-01
1.004000000000000e+00	7.564667e-01
1.005000000000000e+00	7.565403e-01
1.006000000000000e+00	7.566138e-01
1.007000000000000e+00	7.566873e-01
1.008000000000000e+00	7.567607e-01
1.009000000000000e+00	7.568341e-01
1.010000000000000e+00	7.569073e-01
1.010999999999999e+00	7.569806e-01
1.011999999999999e+00	7.570538e-01
1.012999999999999e+00	7.571269e-01
1.013999999999999e+00	7.571999e-01
1.014999999999999e+00	7.572730e-01
1.015999999999999e+00	7.573459e-01
1.016999999999999e+00	7.574188e-01
1.017999999999999e+00	7.574916e-01
1.018999999999999e+00	7.575644e-01
1.019999999999998e+00	7.576371e-01
1.020999999999998e+00	7.577097e-01
1.021999999999998e+00	7.577823e-01
1.022999999999998e+00	7.578549e-01
1.023999999999998e+00	7.579273e-01
1.024999999999998e+00	7.579997e-01
1.025999999999998e+00	7.580721e-01
1.026999999999998e+00	7.581444e-01
1.027999999999998e+00	7.582166e-01
1.028999999999997e+00	7.582889e-01
1.029999999999997e+00	7.583610e-01
1.030999999999997e+00	7.584330e-01
1.031999999999997e+00	7.585050e-01
1.032999999999997e+00	7.585770e-01
1.033999999999997e+00	7.586489e-01
1.034999999999997e+00	7.587208e-01
1.035999999999997e+00	7.587925e-01
1.036999999999997e+00	7.588643e-01
1.037999999999996e+00	7.589359e-01
1.038999999999996e+00	7.590076e-01
1.039999999999996e+00	7.590791e-01
1.040999999999996e+00	7.591506e-01
1.041999999999996e+00	7.592221e-01
1.042999999999996e+00	7.592935e-01
1.043999999999996e+00	7.593648e-01
1.044999999999996e+00	7.594361e-01
1.045999999999996e+00	7.595073e-01
1.046999999999995e+00	7.595785e-01
1.047999999999995e+00	7.596496e-01
1.048999999999995e+00	7.597207e-01
1.049999999999995e+00	7.597917e-01
1.050999999999995e+00	7.598626e-01
1.051999999999995e+00	7.599335e-01
1.052999999999995e+00	7.600043e-01
1.053999999999995e+00	7.600752e-01
1.054999999999995e+00	7.601458e-01
1.055999999999994e+00	7.602165e-01
1.056999999999994e+00	7.602872e-01
1.057999999999994e+00	7.603577e-01
1.058999999999994e+00	7.604282e-01
1.059999999999994e+00	7.604987e-01
1.060999999999994e+00	7.605691e-01
1.061999999999994e+00	7.606394e-01
1.062999999999994e+00	7.607098e-01
1.063999999999994e+00	7.607800e-01
1.064999999999994e+00	7.608502e-01
1.065999999999993e+00	7.609203e-01
1.066999999999993e+00	7.609904e-01
1.067999999999993e+00	7.610604e-01
1.068999999999993e+00	7.611304e-01
1.069999999999993e+00	7.612003e-01
1.070999999999993e+00	7.612702e-01
1.071999999999993e+00	7.613400e-01
1.072999999999993e+00	7.614098e-01
1.073999999999993e+00	7.614794e-01
1.074999999999992e+00	7.615491e-01
1.075999999999992e+00	7.616187e-01
1.076999999999992e+00	7.616883e-01
1.077999999999992e+00	7.617578e-01
1.078999999999992e+00	7.618272e-01
1.079999999999992e+00	7.618966e-01
1.080999999999992e+00	7.619659e-01
1.081999999999992e+00	7.620353e-01
1.082999999999992e+00	7.621045e-01
1.083999999999991e+00	7.621737e-01
1.084999999999991e+00	7.622428e-01
1.085999999999991e+00	7.623119e-01
1.086999999999991e+00	7.623809e-01
1.087999999999991e+00	7.624499e-01
1.088999999999991e+00	7.625188e-01
1.089999999999991e+00	7.625877e-01
1.090999999999991e+00	7.626565e-01
1.091999999999991e+00	7.627253e-01
1.092999999999990e+00	7.627940e-01
1.093999999999990e+00	7.628627e-01
1.094999999999990e+00	7.629313e-01
1.095999999999990e+00	7.629998e-01
1.096999999999990e+00	7.630684e-01
1.097999999999990e+00	7.631369e-01
1.098999999999990e+00	7.632053e-01
1.099999999999990e+00	7.632737e-01
1.100999999999990e+00	7.633420e-01
1.101999999999989e+00	7.634102e-01
1.102999999999989e+00	7.634785e-01
1.103999999999989e+00	7.635466e-01
1.104999999999989e+00	7.636147e-01
1.105999999999989e+00	7.636828e-01
1.106999999999989e+00	7.637508e-01
1.107999999999989e+00	7.638187e-01
1.108999999999989e+00	7.638867e-01
1.109999999999989e+00	7.639545e-01
1.110999999999988e+00	7.640224e-01
1.111999999999988e+00	7.640901e-01
1.112999999999988e+00	7.641578e-01
1.113999999999988e+00	7.642255e-01
1.114999999999988e+00	7.642931e-01
1.115999999999988e+00	7.643607e-01
1.116999999999988e+00	7.644282e-01
1.117999999999988e+00	7.644957e-01
1.118999999999988e+00	7.645631e-01
1.119999999999987e+00	7.646305e-01
1.120999999999987e+00	7.646978e-01
1.121999999999987e+00	7.647651e-01
1.122999999999987e+00	7.648323e-01
1.123999999999987e+00	7.648995e-01
1.124999999999987e+00	7.649667e-01
1.125999999999987e+00	7.650337e-01
1.126999999999987e+00	7.651008e-01
1.127999999999987e+00	7.651678e-01
1.128999999999986e+00	7.652347e-01
1.129999999999986e+00	7.653016e-01
1.130999999999986e+00	7.653685e-01
1.131999999999986e+00	7.654352e-01
1.132999999999986e+00	7.655020e-01
1.133999999999986e+00	7.655687e-01
1.134999999999986e+00	7.656354e-01
1.135999999999986e+00	7.657019e-01
1.136999999999986e+00	7.657685e-01
1.137999999999985e+00	7.658350e-01
1.138999999999985e+00	7.659015e-01
1.139999999999985e+00	7.659679e-01
1.140999999999985e+00	7.660343e-01
1.141999999999985e+00	7.661006e-01
1.142999999999985e+00	7.661669e-01
1.143999999999985e+00	7.662331e-01
1.144999999999985e+00	7.662993e-01
1.145999999999985e+00	7.663654e-01
1.146999999999984e+00	7.664315e-01
1.147999999999984e+00	7.664976e-01
1.148999999999984e+00	7.665636e-01
1.149999999999984e+00	7.666295e-01
1.150999999999984e+00	7.666954e-01
1.151999999999984e+00	7.667613e-01
1.152999999999984e+00	7.668271e-01
1.153999999999984e+00	7.668929e-01
1.154999999999984e+00	7.669586e-01
1.155999999999983e+00	7.670243e-01
1.156999999999983e+00	7.670899e-01
1.157999999999983e+00	7.671555e-01
1.158999999999983e+00	7.672210e-01
1.159999999999983e+00	7.672865e-01
1.160999999999983e+00	7.673520e-01
1.161999999999983e+00	7.674174e-01
1.162999999999983e+00	7.674827e-01
1.163999999999983e+00	7.675480e-01
1.164999999999982e+00	7.676133e-01
1.165999999999982e+00	7.676785e-01
1.166999999999982e+00	7.677437e-01
1.167999999999982e+00	7.678089e-01
1.168999999999982e+00	7.678739e-01
1.169999999999982e+00	7.679390e-01
1.170999999999982e+00	7.680039e-01
1.171999999999982e+00	7.680689e-01
1.172999999999982e+00	7.681338e-01
1.173999999999982e+00	7.681987e-01
1.174999999999981e+00	7.682635e-01
1.175999999999981e+00	7.683283e-01
1.176999999999981e+00	7.683930e-01
1.177999999999981e+00	7.684577e-01
1.178999999999981e+00	7.685223e-01
1.179999999999981e+00	7.685869e-01
1.180999999999981e+00	7.686515e-01
1.181999999999981e+00	7.687160e-01
1.182999999999981e+00	7.687805e-01
1.183999999999980e+00	7.688449e-01
1.184999999999980e+00	7.689093e-01
1.185999999999980e+00	7.689736e-01
1.186999999999980e+00	7.690379e-01
1.187999999999980e+00	7.691022e-01
1.188999999999980e+00	7.691664e-01
1.189999999999980e+00	7.692305e-01
1.190999999999980e+00	7.692946e-01
1.191999999999980e+00	7.693588e-01
1.192999999999979e+00	7.694228e-01
1.193999999999979e+00	7.694867e-01
1.194999999999979e+00	7.695507e-01
1.195999999999979e+00	7.696146e-01
1.196999999999979e+00	7.696785e-01
1.197999999999979e+00	7.697423e-01
1.198999999999979e+00	7.698061e-01
1.199999999999979e+00	7.698698e-01
1.200999999999979e+00	7.699335e-01
1.201999999999978e+00	7.699971e-01
1.202999999999978e+00	7.700607e-01
1.203999999999978e+00	7.701243e-01
1.204999999999978e+00	7.701879e-01
1.205999999999978e+00	7.702513e-01
1.206999999999978e+00	7.703148e-01
1.207999999999978e+00	7.703781e-01
1.208999999999978e+00	7.704415e-01
1.209999999999978e+00	7.705048e-01
1.210999999999977e+00	7.705681e-01
1.211999999999977e+00	7.706313e-01
1.212999999999977e+00	7.706945e-01
1.213999999999977e+00	7.707576e-01
1.214999999999977e+00	7.708207e-01
1.215999999999977e+00	7.708838e-01
1.216999999999977e+00	7.709468e-01
1.217999999999977e+00	7.710098e-01
1.218999999999977e+00	7.710727e-01
1.219999999999976e+00	7.711356e-01
1.220999999999976e+00	7.711985e-01
1.221999999999976e+00	7.712613e-01
1.222999999999976e+00	7.713241e-01
1.223999999999976e+00	7.713868e-01
1.224999999999976e+00	7.714495e-01
1.225999999999976e+00	7.715122e-01
1.226999999999976e+00	7.715747e-01
1.227999999999976e+00	7.716373e-01
1.228999999999975e+00	7.716998e-01
1.229999999999975e+00	7.717624e-01
1.230999999999975e+00	7.718248e-01
1.231999999999975e+00	7.718872e-01
1.232999999999975e+00	7.719496e-01
1.233999999999975e+00	7.720119e-01
1.234999999999975e+00	7.720742e-01
1.235999999999975e+00	7.721364e-01
1.236999999999975e+00	7.721986e-01
1.237999999999974e+00	7.722608e-01
1.238999999999974e+00	7.723229e-01
1.239999999999974e+00	7.723850e-01
1.240999999999974e+00	7.724470e-01
1.241999999999974e+00	7.725090e-01
1.242999999999974e+00	7.725710e-01
1.243999999999974e+00	7.726330e-01
1.244999999999974e+00	7.726948e-01
1.245999999999974e+00	7.727567e-01
1.246999999999973e+00	7.728185e-01
1.247999999999973e+00	7.728803e-01
1.248999999999973e+00	7.729420e-01
1.249999999999973e+00	7.730037e-01
1.250999999999973e+00	7.730653e-01
1.251999999999973e+00	7.731270e-01
1.252999999999973e+00	7.731885e-01
1.253999999999973e+00	7.732500e-01
1.254999999999973e+00	7.733116e-01
1.255999999999972e+00	7.733730e-01
1.256999999999972e+00	7.734344e-01
1.257999999999972e+00	7.734958e-01
1.258999999999972e+00	7.735571e-01
1.259999999999972e+00	7.736184e-01
1.260999999999972e+00	7.736797e-01
1.261999999999972e+00	7.737409e-01
1.262999999999972e+00	7.738021e-01
1.263999999999972e+00	7.738633e-01
1.264999999999971e+00	7.739244e-01
1.265999999999971e+00	7.739854e-01
1.266999999999971e+00	7.740464e-01
1.267999999999971e+00	7.741074e-01
1.268999999999971e+00	7.741684e-01
1.269999999999971e+00	7.742293e-01
1.270999999999971e+00	7.742901e-01
1.271999999999971e+00	7.743510e-01
1.272999999999971e+00	7.744118e-01
1.273999999999970e+00	7.744726e-01
1.274999999999970e+00	7.745333e-01
1.275999999999970e+00	7.745940e-01
1.276999999999970e+00	7.746546e-01
1.277999999999970e+00	7.747152e-01
1.278999999999970e+00	7.747758e-01
1.279999999999970e+00	7.748364e-01
1.280999999999970e+00	7.748969e-01
1.281999999999970e+00	7.749574e-01
1.282999999999969e+00	7.750177e-01
1.283999999999969e+00	7.750781e-01
1.284999999999969e+00	7.751385e-01
1.285999999999969e+00	7.751988e-01
1.286999999999969e+00	7.752591e-01
1.287999999999969e+00	7.753193e-01
1.288999999999969e+00	7.753795e-01
1.289999999999969e+00	7.754397e-01
1.290999999999969e+00	7.754998e-01
1.291999999999969e+00	7.755599e-01
1.292999999999968e+00	7.756200e-01
1.293999999999968e+00	7.756800e-01
1.294999999999968e+00	7.757400e-01
1.295999999999968e+00	7.757999e-01
1.296999999999968e+00	7.758598e-01
1.297999999999968e+00	7.759197e-01
1.298999999999968e+00	7.759795e-01
1.299999999999968e+00	7.760393e-01
1.300999999999968e+00	7.760991e-01
1.301999999999967e+00	7.761588e-01
1.302999999999967e+00	7.762185e-01
1.303999999999967e+00	7.762781e-01
1.304999999999967e+00	7.763377e-01
1.305999999999967e+00	7.763973e-01
1.306999999999967e+00	7.764569e-01
1.307999999999967e+00	7.765164e-01
1.308999999999967e+00	7.765759e-01
1.309999999999967e+00	7.766353e-01
1.310999999999966e+00	7.766947e-01
1.311999999999966e+00	7.767541e-01
1.312999999999966e+00	7.768134e-01
1.313999999999966e+00	7.768727e-01
1.314999999999966e+00	7.769319e-01
1.315999999999966e+00	7.769912e-01
1.316999999999966e+00	7.770504e-01
1.317999999999966e+00	7.771096e-01
1.318999999999966e+00	7.771686e-01
1.319999999999965e+00	7.772278e-01
1.320999999999965e+00	7.772868e-01
1.321999999999965e+00	7.773458e-01
1.322999999999965e+00	7.774048e-01
1.323999999999965e+00	7.774637e-01
1.324999999999965e+00	7.775226e-01
1.325999999999965e+00	7.775815e-01
1.326999999999965e+00	7.776403e-01
1.327999999999965e+00	7.776991e-01
1.328999999999964e+00	7.777579e-01
1.329999999999964e+00	7.778166e-01
1.330999999999964e+00	7.778753e-01
1.331999999999964e+00	7.779340e-01
1.332999999999964e+00	7.779926e-01
1.333999999999964e+00	7.780512e-01
1.334999999999964e+00	7.781097e-01
1.335999999999964e+00	7.781683e-01
1.336999999999964e+00	7.782268e-01
1.337999999999963e+00	7.782852e-01
1.338999999999963e+00	7.783436e-01
1.339999999999963e+00	7.784020e-01
1.340999999999963e+00	7.784604e-01
1.341999999999963e+00	7.785187e-01
1.342999999999963e+00	7.785770e-01
1.343999999999963e+00	7.786352e-01
1.344999999999963e+00	7.786934e-01
1.345999999999963e+00	7.787516e-01
1.346999999999962e+00	7.788098e-01
1.347999999999962e+00	7.788679e-01
1.348999999999962e+00	7.789260e-01
1.349999999999962e+00	7.789840e-01
1.350999999999962e+00	7.790420e-01
1.351999999999962e+00	7.791000e-01
1.352999999999962e+00	7.791579e-01
1.353999999999962e+00	7.792159e-01
1.354999999999962e+00	7.792737e-01
1.355999999999961e+00	7.793316e-01
1.356999999999961e+00	7.793894e-01
1.357999999999961e+00	7.794471e-01
1.358999999999961e+00	7.795049e-01
1.359999999999961e+00	7.795626e-01
1.360999999999961e+00	7.796203e-01
1.361999999999961e+00	7.796779e-01
1.362999999999961e+00	7.797356e-01
1.363999999999961e+00	7.797931e-01
1.364999999999960e+00	7.798507e-01
1.365999999999960e+00	7.799082e-01
1.366999999999960e+00	7.799656e-01
1.367999999999960e+00	7.800231e-01
1.368999999999960e+00	7.800805e-01
1.369999999999960e+00	7.801379e-01
1.370999999999960e+00	7.801952e-01
1.371999999999960e+00	7.802526e-01
1.372999999999960e+00	7.803099e-01
1.373999999999959e+00	7.803671e-01
1.374999999999959e+00	7.804243e-01
1.375999999999959e+00	7.804815e-01
1.376999999999959e+00	7.805386e-01
1.377999999999959e+00	7.805958e-01
1.378999999999959e+00	7.806528e-01
1.379999999999959e+00	7.807099e-01
1.380999999999959e+00	7.807669e-01
1.381999999999959e+00	7.808239e-01
1.382999999999958e+00	7.808809e-01
1.383999999999958e+00	7.809378e-01
1.384999999999958e+00	7.809947e-01
1.385999999999958e+00	7.810515e-01
1.386999999999958e+00	7.811084e-01
1.387999999999958e+00	7.811652e-01
1.388999999999958e+00	7.812219e-01
1.389999999999958e+00	7.812787e-01
1.390999999999958e+00	7.813354e-01
1.391999999999957e+00	7.813920e-01
1.392999999999957e+00	7.814487e-01
1.393999999999957e+00	7.815053e-01
1.394999999999957e+00	7.815619e-01
1.395999999999957e+00	7.816184e-01
1.396999999999957e+00	7.816749e-01
1.397999999999957e+00	7.817314e-01
1.398999999999957e+00	7.817878e-01
1.399999999999957e+00	7.818443e-01
1.400999999999957e+00	7.819006e-01
1.401999999999956e+00	7.819570e-01
1.402999999999956e+00	7.820133e-01
1.403999999999956e+00	7.820696e-01
1.404999999999956e+00	7.821258e-01
1.405999999999956e+00	7.821820e-01
1.406999999999956e+00	7.822382e-01
1.407999999999956e+00	7.822945e-01
1.408999999999956e+00	7.823505e-01
1.409999999999956e+00	7.824067e-01
1.410999999999955e+00	7.824627e-01
1.411999999999955e+00	7.825187e-01
1.412999999999955e+00	7.825748e-01
1.413999999999955e+00	7.826307e-01
1.414999999999955e+00	7.826867e-01
1.415999999999955e+00	7.827426e-01
1.416999999999955e+00	7.827985e-01
1.417999999999955e+00	7.828544e-01
1.418999999999955e+00	7.829102e-01
1.419999999999954e+00	7.829660e-01
1.420999999999954e+00	7.830217e-01
1.421999999999954e+00	7.830775e-01
1.422999999999954e+00	7.831332e-01
1.423999999999954e+00	7.831889e-01
1.424999999999954e+00	7.832445e-01
1.425999999999954e+00	7.833001e-01
1.426999999999954e+00	7.833557e-01
1.427999999999954e+00	7.834113e-01
1.428999999999953e+00	7.834668e-01
1.429999999999953e+00	7.835222e-01
1.430999999999953e+00	7.835777e-01
1.431999999999953e+00	7.836332e-01
1.432999999999953e+00	7.836885e-01
1.433999999999953e+00	7.837439e-01
1.434999999999953e+00	7.837993e-01
1.435999999999953e+00	7.838546e-01
1.436999999999953e+00	7.839099e-01
1.437999999999952e+00	7.839651e-01
1.438999999999952e+00	7.840203e-01
1.439999999999952e+00	7.840755e-01
1.440999999999952e+00	7.841307e-01
1.441999999999952e+00	7.841858e-01
1.442999999999952e+00	7.842409e-01
1.443999999999952e+00	7.842960e-01
1.444999999999952e+00	7.843511e-01
1.445999999999952e+00	7.844061e-01
1.446999999999951e+00	7.844610e-01
1.447999999999951e+00	7.845160e-01
1.448999999999951e+00	7.845709e-01
1.449999999999951e+00	7.846258e-01
1.450999999999951e+00	7.846807e-01
1.451999999999951e+00	7.847355e-01
1.452999999999951e+00	7.847903e-01
1.453999999999951e+00	7.848451e-01
1.454999999999951e+00	7.848998e-01
1.455999999999950e+00	7.849545e-01
1.456999999999950e+00	7.850093e-01
1.457999999999950e+00	7.850639e-01
1.458999999999950e+00	7.851185e-01
1.459999999999950e+00	7.851732e-01
1.460999999999950e+00	7.852277e-01
1.461999999999950e+00	7.852823e-01
1.462999999999950e+00	7.853368e-01
1.463999999999950e+00	7.853913e-01
1.464999999999949e+00	7.854457e-01
1.465999999999949e+00	7.855002e-01
1.466999999999949e+00	7.855546e-01
1.467999999999949e+00	7.856089e-01
1.468999999999949e+00	7.856633e-01
1.469999999999949e+00	7.857176e-01
1.470999999999949e+00	7.857719e-01
