i1	V(n001)
7.340000000000005e-01	8.113181e-01
7.350000000000005e-01	8.113898e-01
7.360000000000005e-01	8.114614e-01
7.370000000000005e-01	8.115330e-01
7.380000000000005e-01	8.116045e-01
7.390000000000005e-01	8.116759e-01
7.400000000000005e-01	8.117473e-01
7.410000000000005e-01	8.118185e-01
7.420000000000005e-01	8.118898e-01
7.430000000000005e-01	8.119609e-01
7.440000000000005e-01	8.120320e-01
7.450000000000006e-01	8.121030e-01
7.460000000000006e-01	8.121739e-01
7.470000000000006e-01	8.122448e-01
7.480000000000006e-01	8.123155e-01
7.490000000000006e-01	8.123863e-01
7.500000000000006e-01	8.124569e-01
7.510000000000006e-01	8.125275e-01
7.520000000000006e-01	8.125980e-01
7.530000000000006e-01	8.126684e-01
7.540000000000006e-01	8.127388e-01
7.550000000000006e-01	8.128091e-01
7.560000000000006e-01	8.128793e-01
7.570000000000006e-01	8.129495e-01
7.580000000000006e-01	8.130196e-01
7.590000000000006e-01	8.130896e-01
7.600000000000006e-01	8.131596e-01
7.610000000000006e-01	8.132295e-01
7.620000000000006e-01	8.132993e-01
7.630000000000006e-01	8.133690e-01
7.640000000000006e-01	8.134388e-01
7.650000000000006e-01	8.135084e-01
7.660000000000006e-01	8.135780e-01
7.670000000000006e-01	8.136474e-01
7.680000000000006e-01	8.137168e-01
7.690000000000006e-01	8.137862e-01
7.700000000000006e-01	8.138555e-01
7.710000000000006e-01	8.139247e-01
7.720000000000006e-01	8.139939e-01
7.730000000000006e-01	8.140630e-01
7.740000000000006e-01	8.141320e-01
7.750000000000006e-01	8.142009e-01
7.760000000000006e-01	8.142698e-01
7.770000000000006e-01	8.143387e-01
7.780000000000006e-01	8.144075e-01
7.790000000000006e-01	8.144762e-01
7.800000000000006e-01	8.145448e-01
7.810000000000006e-01	8.146134e-01
7.820000000000006e-01	8.146819e-01
7.830000000000006e-01	8.147503e-01
7.840000000000006e-01	8.148187e-01
7.850000000000006e-01	8.148870e-01
7.860000000000006e-01	8.149553e-01
7.870000000000006e-01	8.150235e-01
7.880000000000006e-01	8.150916e-01
7.890000000000006e-01	8.151597e-01
7.900000000000006e-01	8.152277e-01
7.910000000000006e-01	8.152956e-01
7.920000000000006e-01	8.153635e-01
7.930000000000006e-01	8.154314e-01
7.940000000000006e-01	8.154991e-01
7.950000000000006e-01	8.155668e-01
7.960000000000006e-01	8.156344e-01
7.970000000000006e-01	8.157020e-01
7.980000000000006e-01	8.157695e-01
7.990000000000006e-01	8.158370e-01
8.000000000000006e-01	8.159043e-01
8.010000000000006e-01	8.159717e-01
8.020000000000006e-01	8.160389e-01
8.030000000000006e-01	8.161061e-01
8.040000000000006e-01	8.161733e-01
8.050000000000006e-01	8.162404e-01
8.060000000000006e-01	8.163074e-01
8.070000000000006e-01	8.163744e-01
8.080000000000006e-01	8.164412e-01
8.090000000000006e-01	8.165081e-01
8.100000000000006e-01	8.165749e-01
8.110000000000006e-01	8.166416e-01
8.120000000000006e-01	8.167083e-01
8.130000000000006e-01	8.167748e-01
8.140000000000006e-01	8.168414e-01
8.150000000000006e-01	8.169079e-01
8.160000000000006e-01	8.169743e-01
8.170000000000006e-01	8.170407e-01
8.180000000000006e-01	8.171070e-01
8.190000000000006e-01	8.171732e-01
8.200000000000006e-01	8.172394e-01
8.210000000000006e-01	8.173056e-01
8.220000000000006e-01	8.173717e-01
8.230000000000006e-01	8.174376e-01
8.240000000000006e-01	8.175036e-01
8.250000000000006e-01	8.175696e-01
8.260000000000006e-01	8.176354e-01
8.270000000000006e-01	8.177012e-01
8.280000000000006e-01	8.177669e-01
8.290000000000006e-01	8.178326e-01
8.300000000000006e-01	8.178982e-01
8.310000000000006e-01	8.179638e-01
8.320000000000006e-01	8.180293e-01
8.330000000000006e-01	8.180947e-01
8.340000000000006e-01	8.181601e-01
8.350000000000006e-01	8.182254e-01
8.360000000000006e-01	8.182907e-01
8.370000000000006e-01	8.183559e-01
8.380000000000006e-01	8.184211e-01
8.390000000000006e-01	8.184862e-01
8.400000000000006e-01	8.185513e-01
8.410000000000006e-01	8.186163e-01
8.420000000000006e-01	8.186812e-01
8.430000000000006e-01	8.187461e-01
8.440000000000006e-01	8.188109e-01
8.450000000000006e-01	8.188757e-01
8.460000000000006e-01	8.189405e-01
8.470000000000006e-01	8.190051e-01
8.480000000000006e-01	8.190697e-01
8.490000000000006e-01	8.191343e-01
8.500000000000006e-01	8.191988e-01
8.510000000000006e-01	8.192633e-01
8.520000000000006e-01	8.193277e-01
8.530000000000006e-01	8.193920e-01
8.540000000000006e-01	8.194563e-01
8.550000000000006e-01	8.195206e-01
8.560000000000006e-01	8.195847e-01
8.570000000000007e-01	8.196489e-01
8.580000000000007e-01	8.197130e-01
8.590000000000007e-01	8.197770e-01
8.600000000000007e-01	8.198410e-01
8.610000000000007e-01	8.199049e-01
8.620000000000007e-01	8.199688e-01
8.630000000000007e-01	8.200326e-01
8.640000000000007e-01	8.200963e-01
8.650000000000007e-01	8.201600e-01
8.660000000000007e-01	8.202237e-01
8.670000000000007e-01	8.202873e-01
8.680000000000007e-01	8.203509e-01
8.690000000000007e-01	8.204144e-01
8.700000000000007e-01	8.204778e-01
8.710000000000007e-01	8.205412e-01
8.720000000000007e-01	8.206046e-01
8.730000000000007e-01	8.206679e-01
8.740000000000007e-01	8.207311e-01
8.750000000000007e-01	8.207943e-01
8.760000000000007e-01	8.208575e-01
8.770000000000007e-01	8.209205e-01
8.780000000000007e-01	8.209836e-01
8.790000000000007e-01	8.210466e-01
8.800000000000007e-01	8.211095e-01
8.810000000000007e-01	8.211724e-01
8.820000000000007e-01	8.212352e-01
8.830000000000007e-01	8.212981e-01
8.840000000000007e-01	8.213608e-01
8.850000000000007e-01	8.214235e-01
8.860000000000007e-01	8.214861e-01
8.870000000000007e-01	8.215487e-01
8.880000000000007e-01	8.216112e-01
8.890000000000007e-01	8.216738e-01
8.900000000000007e-01	8.217362e-01
8.910000000000007e-01	8.217986e-01
8.920000000000007e-01	8.218609e-01
8.930000000000007e-01	8.219232e-01
8.940000000000007e-01	8.219854e-01
8.950000000000007e-01	8.220477e-01
8.960000000000007e-01	8.221098e-01
8.970000000000007e-01	8.221719e-01
8.980000000000007e-01	8.222339e-01
8.990000000000007e-01	8.222959e-01
9.000000000000007e-01	8.223579e-01
9.010000000000007e-01	8.224198e-01
9.020000000000007e-01	8.224816e-01
9.030000000000007e-01	8.225434e-01
9.040000000000007e-01	8.226052e-01
9.050000000000007e-01	8.226669e-01
9.060000000000007e-01	8.227286e-01
9.070000000000007e-01	8.227902e-01
9.080000000000007e-01	8.228518e-01
9.090000000000007e-01	8.229133e-01
9.100000000000007e-01	8.229748e-01
9.110000000000007e-01	8.230362e-01
9.120000000000007e-01	8.230976e-01
9.130000000000007e-01	8.231589e-01
9.140000000000007e-01	8.232202e-01
9.150000000000007e-01	8.232815e-01
9.160000000000007e-01	8.233426e-01
9.170000000000007e-01	8.234038e-01
9.180000000000007e-01	8.234649e-01
9.190000000000007e-01	8.235260e-01
9.200000000000007e-01	8.235869e-01
9.210000000000007e-01	8.236479e-01
9.220000000000007e-01	8.237088e-01
9.230000000000007e-01	8.237697e-01
9.240000000000007e-01	8.238305e-01
9.250000000000007e-01	8.238913e-01
9.260000000000007e-01	8.239520e-01
9.270000000000007e-01	8.240127e-01
9.280000000000007e-01	8.240734e-01
9.290000000000007e-01	8.241339e-01
9.300000000000007e-01	8.241945e-01
9.310000000000007e-01	8.242550e-01
9.320000000000007e-01	8.243155e-01
9.330000000000007e-01	8.243759e-01
9.340000000000007e-01	8.244362e-01
9.350000000000007e-01	8.244966e-01
9.360000000000007e-01	8.245569e-01
9.370000000000007e-01	8.246171e-01
9.380000000000007e-01	8.246773e-01
9.390000000000007e-01	8.247374e-01
9.400000000000007e-01	8.247976e-01
9.410000000000007e-01	8.248576e-01
9.420000000000007e-01	8.249176e-01
9.430000000000007e-01	8.249776e-01
9.440000000000007e-01	8.250375e-01
9.450000000000007e-01	8.250974e-01
9.460000000000007e-01	8.251572e-01
9.470000000000007e-01	8.252170e-01
9.480000000000007e-01	8.252768e-01
9.490000000000007e-01	8.253365e-01
9.500000000000007e-01	8.253962e-01
9.510000000000007e-01	8.254558e-01
9.520000000000007e-01	8.255153e-01
9.530000000000007e-01	8.255749e-01
9.540000000000007e-01	8.256344e-01
9.550000000000007e-01	8.256938e-01
9.560000000000007e-01	8.257533e-01
9.570000000000007e-01	8.258126e-01
9.580000000000007e-01	8.258719e-01
9.590000000000007e-01	8.259312e-01
9.600000000000007e-01	8.259904e-01
9.610000000000007e-01	8.260496e-01
9.620000000000007e-01	8.261088e-01
9.630000000000007e-01	8.261679e-01
9.640000000000007e-01	8.262269e-01
9.650000000000007e-01	8.262860e-01
9.660000000000007e-01	8.263450e-01
9.670000000000007e-01	8.264039e-01
9.680000000000007e-01	8.264628e-01
9.690000000000007e-01	8.265217e-01
9.700000000000008e-01	8.265805e-01
9.710000000000008e-01	8.266393e-01
9.720000000000008e-01	8.266980e-01
9.730000000000008e-01	8.267567e-01
9.740000000000008e-01	8.268154e-01
9.750000000000008e-01	8.268740e-01
9.760000000000008e-01	8.269325e-01
9.770000000000008e-01	8.269910e-01
9.780000000000008e-01	8.270496e-01
9.790000000000008e-01	8.271080e-01
9.800000000000008e-01	8.271664e-01
9.810000000000008e-01	8.272247e-01
9.820000000000008e-01	8.272831e-01
9.830000000000008e-01	8.273414e-01
9.840000000000008e-01	8.273996e-01
9.850000000000008e-01	8.274578e-01
9.860000000000008e-01	8.275160e-01
9.870000000000008e-01	8.275741e-01
9.880000000000008e-01	8.276322e-01
9.890000000000008e-01	8.276902e-01
9.900000000000008e-01	8.277482e-01
9.910000000000008e-01	8.278062e-01
9.920000000000008e-01	8.278641e-01
9.930000000000008e-01	8.279220e-01
9.940000000000008e-01	8.279798e-01
9.950000000000008e-01	8.280376e-01
9.960000000000008e-01	8.280954e-01
9.970000000000008e-01	8.281531e-01
9.980000000000008e-01	8.282108e-01
9.990000000000008e-01	8.282684e-01
1.000000000000001e+00	8.283260e-01
1.001000000000001e+00	8.283836e-01
1.002000000000000e+00	8.284411e-01
1.003000000000000e+00	8.284986e-01
1.004000000000000e+00	8.285561e-01
1.005000000000000e+00	8.286135e-01
1.006000000000000e+00	8.286709e-01
1.007000000000000e+00	8.287282e-01
1.008000000000000e+00	8.287855e-01
1.009000000000000e+00	8.288428e-01
1.010000000000000e+00	8.289000e-01
1.010999999999999e+00	8.289571e-01
1.011999999999999e+00	8.290143e-01
1.012999999999999e+00	8.290714e-01
1.013999999999999e+00	8.291284e-01
1.014999999999999e+00	8.291855e-01
1.015999999999999e+00	8.292425e-01
1.016999999999999e+00	8.292994e-01
1.017999999999999e+00	8.293564e-01
1.018999999999999e+00	8.294132e-01
1.019999999999998e+00	8.294701e-01
1.020999999999998e+00	8.295269e-01
1.021999999999998e+00	8.295836e-01
1.022999999999998e+00	8.296404e-01
1.023999999999998e+00	8.296971e-01
1.024999999999998e+00	8.297537e-01
1.025999999999998e+00	8.298103e-01
1.026999999999998e+00	8.298669e-01
1.027999999999998e+00	8.299235e-01
1.028999999999997e+00	8.299800e-01
1.029999999999997e+00	8.300364e-01
1.030999999999997e+00	8.300928e-01
1.031999999999997e+00	8.301492e-01
1.032999999999997e+00	8.302056e-01
1.033999999999997e+00	8.302619e-01
1.034999999999997e+00	8.303182e-01
1.035999999999997e+00	8.303744e-01
1.036999999999997e+00	8.304307e-01
1.037999999999996e+00	8.304868e-01
1.038999999999996e+00	8.305430e-01
1.039999999999996e+00	8.305991e-01
1.040999999999996e+00	8.306552e-01
1.041999999999996e+00	8.307112e-01
1.042999999999996e+00	8.307672e-01
1.043999999999996e+00	8.308231e-01
1.044999999999996e+00	8.308790e-01
1.045999999999996e+00	8.309349e-01
1.046999999999995e+00	8.309908e-01
1.047999999999995e+00	8.310466e-01
1.048999999999995e+00	8.311024e-01
1.049999999999995e+00	8.311581e-01
1.050999999999995e+00	8.312138e-01
1.051999999999995e+00	8.312695e-01
1.052999999999995e+00	8.313251e-01
1.053999999999995e+00	8.313807e-01
1.054999999999995e+00	8.314363e-01
1.055999999999994e+00	8.314918e-01
1.056999999999994e+00	8.315473e-01
1.057999999999994e+00	8.316028e-01
1.058999999999994e+00	8.316582e-01
1.059999999999994e+00	8.317136e-01
1.060999999999994e+00	8.317690e-01
1.061999999999994e+00	8.318243e-01
1.062999999999994e+00	8.318796e-01
1.063999999999994e+00	8.319349e-01
1.064999999999994e+00	8.319901e-01
1.065999999999993e+00	8.320453e-01
1.066999999999993e+00	8.321004e-01
1.067999999999993e+00	8.321555e-01
1.068999999999993e+00	8.322106e-01
1.069999999999993e+00	8.322657e-01
1.070999999999993e+00	8.323207e-01
1.071999999999993e+00	8.323756e-01
1.072999999999993e+00	8.324306e-01
1.073999999999993e+00	8.324855e-01
1.074999999999992e+00	8.325404e-01
1.075999999999992e+00	8.325952e-01
1.076999999999992e+00	8.326500e-01
1.077999999999992e+00	8.327048e-01
1.078999999999992e+00	8.327596e-01
1.079999999999992e+00	8.328143e-01
1.080999999999992e+00	8.328689e-01
1.081999999999992e+00	8.329236e-01
1.082999999999992e+00	8.329782e-01
1.083999999999991e+00	8.330328e-01
1.084999999999991e+00	8.330873e-01
1.085999999999991e+00	8.331418e-01
1.086999999999991e+00	8.331963e-01
1.087999999999991e+00	8.332508e-01
1.088999999999991e+00	8.333051e-01
1.089999999999991e+00	8.333595e-01
1.090999999999991e+00	8.334139e-01
1.091999999999991e+00	8.334682e-01
1.092999999999990e+00	8.335224e-01
1.093999999999990e+00	8.335767e-01
1.094999999999990e+00	8.336309e-01
1.095999999999990e+00	8.336851e-01
1.096999999999990e+00	8.337392e-01
1.097999999999990e+00	8.337933e-01
1.098999999999990e+00	8.338475e-01
1.099999999999990e+00	8.339015e-01
1.100999999999990e+00	8.339555e-01
1.101999999999989e+00	8.340095e-01
1.102999999999989e+00	8.340635e-01
1.103999999999989e+00	8.341174e-01
1.104999999999989e+00	8.341713e-01
1.105999999999989e+00	8.342251e-01
1.106999999999989e+00	8.342789e-01
1.107999999999989e+00	8.343328e-01
1.108999999999989e+00	8.343865e-01
1.109999999999989e+00	8.344402e-01
1.110999999999988e+00	8.344939e-01
1.111999999999988e+00	8.345476e-01
1.112999999999988e+00	8.346012e-01
1.113999999999988e+00	8.346549e-01
1.114999999999988e+00	8.347084e-01
1.115999999999988e+00	8.347620e-01
1.116999999999988e+00	8.348155e-01
1.117999999999988e+00	8.348690e-01
1.118999999999988e+00	8.349224e-01
1.119999999999987e+00	8.349758e-01
1.120999999999987e+00	8.350292e-01
1.121999999999987e+00	8.350825e-01
1.122999999999987e+00	8.351359e-01
1.123999999999987e+00	8.351892e-01
1.124999999999987e+00	8.352425e-01
1.125999999999987e+00	8.352957e-01
1.126999999999987e+00	8.353488e-01
1.127999999999987e+00	8.354020e-01
1.128999999999986e+00	8.354552e-01
1.129999999999986e+00	8.355083e-01
1.130999999999986e+00	8.355613e-01
1.131999999999986e+00	8.356144e-01
1.132999999999986e+00	8.356674e-01
1.133999999999986e+00	8.357204e-01
1.134999999999986e+00	8.357733e-01
1.135999999999986e+00	8.358263e-01
1.136999999999986e+00	8.358791e-01
1.137999999999985e+00	8.359320e-01
1.138999999999985e+00	8.359849e-01
1.139999999999985e+00	8.360377e-01
1.140999999999985e+00	8.360904e-01
1.141999999999985e+00	8.361432e-01
1.142999999999985e+00	8.361959e-01
1.143999999999985e+00	8.362486e-01
1.144999999999985e+00	8.363013e-01
1.145999999999985e+00	8.363538e-01
1.146999999999984e+00	8.364065e-01
1.147999999999984e+00	8.364590e-01
1.148999999999984e+00	8.365116e-01
1.149999999999984e+00	8.365641e-01
1.150999999999984e+00	8.366165e-01
1.151999999999984e+00	8.366690e-01
1.152999999999984e+00	8.367214e-01
1.153999999999984e+00	8.367738e-01
1.154999999999984e+00	8.368261e-01
1.155999999999983e+00	8.368785e-01
1.156999999999983e+00	8.369308e-01
1.157999999999983e+00	8.369830e-01
1.158999999999983e+00	8.370353e-01
1.159999999999983e+00	8.370875e-01
1.160999999999983e+00	8.371397e-01
1.161999999999983e+00	8.371918e-01
1.162999999999983e+00	8.372440e-01
1.163999999999983e+00	8.372961e-01
1.164999999999982e+00	8.373481e-01
1.165999999999982e+00	8.374001e-01
1.166999999999982e+00	8.374522e-01
1.167999999999982e+00	8.375041e-01
1.168999999999982e+00	8.375561e-01
1.169999999999982e+00	8.376080e-01
1.170999999999982e+00	8.376600e-01
1.171999999999982e+00	8.377118e-01
1.172999999999982e+00	8.377636e-01
1.173999999999982e+00	8.378155e-01
1.174999999999981e+00	8.378672e-01
1.175999999999981e+00	8.379190e-01
1.176999999999981e+00	8.379707e-01
1.177999999999981e+00	8.380224e-01
1.178999999999981e+00	8.380741e-01
1.179999999999981e+00	8.381257e-01
1.180999999999981e+00	8.381773e-01
1.181999999999981e+00	8.382289e-01
1.182999999999981e+00	8.382804e-01
1.183999999999980e+00	8.383320e-01
1.184999999999980e+00	8.383835e-01
1.185999999999980e+00	8.384350e-01
1.186999999999980e+00	8.384864e-01
1.187999999999980e+00	8.385378e-01
1.188999999999980e+00	8.385892e-01
1.189999999999980e+00	8.386406e-01
1.190999999999980e+00	8.386919e-01
1.191999999999980e+00	8.387432e-01
1.192999999999979e+00	8.387945e-01
1.193999999999979e+00	8.388457e-01
1.194999999999979e+00	8.388970e-01
1.195999999999979e+00	8.389482e-01
1.196999999999979e+00	8.389993e-01
1.197999999999979e+00	8.390505e-01
1.198999999999979e+00	8.391016e-01
1.199999999999979e+00	8.391527e-01
1.200999999999979e+00	8.392038e-01
1.201999999999978e+00	8.392548e-01
1.202999999999978e+00	8.393058e-01
1.203999999999978e+00	8.393568e-01
1.204999999999978e+00	8.394077e-01
1.205999999999978e+00	8.394586e-01
1.206999999999978e+00	8.395095e-01
1.207999999999978e+00	8.395604e-01
1.208999999999978e+00	8.396113e-01
1.209999999999978e+00	8.396621e-01
1.210999999999977e+00	8.397129e-01
1.211999999999977e+00	8.397636e-01
1.212999999999977e+00	8.398144e-01
1.213999999999977e+00	8.398651e-01
1.214999999999977e+00	8.399158e-01
1.215999999999977e+00	8.399665e-01
1.216999999999977e+00	8.400171e-01
1.217999999999977e+00	8.400677e-01
1.218999999999977e+00	8.401183e-01
1.219999999999976e+00	8.401688e-01
1.220999999999976e+00	8.402194e-01
1.221999999999976e+00	8.402699e-01
1.222999999999976e+00	8.403203e-01
1.223999999999976e+00	8.403708e-01
1.224999999999976e+00	8.404212e-01
1.225999999999976e+00	8.404716e-01
1.226999999999976e+00	8.405220e-01
1.227999999999976e+00	8.405723e-01
1.228999999999975e+00	8.406226e-01
1.229999999999975e+00	8.406729e-01
1.230999999999975e+00	8.407232e-01
1.231999999999975e+00	8.407735e-01
1.232999999999975e+00	8.408237e-01
1.233999999999975e+00	8.408738e-01
1.234999999999975e+00	8.409240e-01
1.235999999999975e+00	8.409742e-01
1.236999999999975e+00	8.410243e-01
1.237999999999974e+00	8.410743e-01
1.238999999999974e+00	8.411244e-01
1.239999999999974e+00	8.411744e-01
1.240999999999974e+00	8.412244e-01
1.241999999999974e+00	8.412744e-01
1.242999999999974e+00	8.413244e-01
1.243999999999974e+00	8.413743e-01
1.244999999999974e+00	8.414242e-01
1.245999999999974e+00	8.414741e-01
1.246999999999973e+00	8.415240e-01
1.247999999999973e+00	8.415738e-01
1.248999999999973e+00	8.416237e-01
1.249999999999973e+00	8.416734e-01
1.250999999999973e+00	8.417232e-01
1.251999999999973e+00	8.417729e-01
1.252999999999973e+00	8.418226e-01
1.253999999999973e+00	8.418723e-01
1.254999999999973e+00	8.419220e-01
1.255999999999972e+00	8.419716e-01
1.256999999999972e+00	8.420212e-01
1.257999999999972e+00	8.420708e-01
1.258999999999972e+00	8.421203e-01
1.259999999999972e+00	8.421699e-01
1.260999999999972e+00	8.422194e-01
1.261999999999972e+00	8.422689e-01
1.262999999999972e+00	8.423184e-01
1.263999999999972e+00	8.423678e-01
1.264999999999971e+00	8.424172e-01
1.265999999999971e+00	8.424666e-01
1.266999999999971e+00	8.425160e-01
1.267999999999971e+00	8.425653e-01
1.268999999999971e+00	8.426147e-01
1.269999999999971e+00	8.426639e-01
1.270999999999971e+00	8.427132e-01
1.271999999999971e+00	8.427624e-01
1.272999999999971e+00	8.428116e-01
1.273999999999970e+00	8.428609e-01
1.274999999999970e+00	8.429101e-01
1.275999999999970e+00	8.429592e-01
1.276999999999970e+00	8.430083e-01
1.277999999999970e+00	8.430574e-01
1.278999999999970e+00	8.431064e-01
1.279999999999970e+00	8.431555e-01
1.280999999999970e+00	8.432046e-01
1.281999999999970e+00	8.432536e-01
1.282999999999969e+00	8.433025e-01
1.283999999999969e+00	8.433515e-01
1.284999999999969e+00	8.434004e-01
1.285999999999969e+00	8.434494e-01
1.286999999999969e+00	8.434982e-01
1.287999999999969e+00	8.435471e-01
1.288999999999969e+00	8.435959e-01
1.289999999999969e+00	8.436447e-01
1.290999999999969e+00	8.436936e-01
1.291999999999969e+00	8.437423e-01
1.292999999999968e+00	8.437911e-01
1.293999999999968e+00	8.438398e-01
1.294999999999968e+00	8.438885e-01
1.295999999999968e+00	8.439372e-01
1.296999999999968e+00	8.439858e-01
1.297999999999968e+00	8.440344e-01
1.298999999999968e+00	8.440830e-01
1.299999999999968e+00	8.441316e-01
1.300999999999968e+00	8.441802e-01
1.301999999999967e+00	8.442287e-01
1.302999999999967e+00	8.442772e-01
1.303999999999967e+00	8.443257e-01
1.304999999999967e+00	8.443742e-01
1.305999999999967e+00	8.444226e-01
1.306999999999967e+00	8.444710e-01
1.307999999999967e+00	8.445194e-01
1.308999999999967e+00	8.445678e-01
1.309999999999967e+00	8.446162e-01
1.310999999999966e+00	8.446645e-01
1.311999999999966e+00	8.447128e-01
1.312999999999966e+00	8.447611e-01
1.313999999999966e+00	8.448094e-01
1.314999999999966e+00	8.448576e-01
1.315999999999966e+00	8.449058e-01
1.316999999999966e+00	8.449540e-01
1.317999999999966e+00	8.450022e-01
1.318999999999966e+00	8.450503e-01
1.319999999999965e+00	8.450984e-01
1.320999999999965e+00	8.451465e-01
1.321999999999965e+00	8.451946e-01
1.322999999999965e+00	8.452427e-01
1.323999999999965e+00	8.452907e-01
1.324999999999965e+00	8.453387e-01
1.325999999999965e+00	8.453867e-01
1.326999999999965e+00	8.454347e-01
1.327999999999965e+00	8.454826e-01
1.328999999999964e+00	8.455306e-01
1.329999999999964e+00	8.455784e-01
1.330999999999964e+00	8.456264e-01
1.331999999999964e+00	8.456742e-01
1.332999999999964e+00	8.457220e-01
1.333999999999964e+00	8.457698e-01
1.334999999999964e+00	8.458176e-01
1.335999999999964e+00	8.458654e-01
1.336999999999964e+00	8.459132e-01
1.337999999999963e+00	8.459609e-01
1.338999999999963e+00	8.460086e-01
1.339999999999963e+00	8.460563e-01
1.340999999999963e+00	8.461040e-01
1.341999999999963e+00	8.461516e-01
1.342999999999963e+00	8.461992e-01
1.343999999999963e+00	8.462468e-01
1.344999999999963e+00	8.462943e-01
1.345999999999963e+00	8.463419e-01
1.346999999999962e+00	8.463895e-01
1.347999999999962e+00	8.464370e-01
1.348999999999962e+00	8.464845e-01
1.349999999999962e+00	8.465319e-01
1.350999999999962e+00	8.465794e-01
1.351999999999962e+00	8.466268e-01
1.352999999999962e+00	8.466742e-01
1.353999999999962e+00	8.467216e-01
1.354999999999962e+00	8.467689e-01
1.355999999999961e+00	8.468163e-01
1.356999999999961e+00	8.468636e-01
1.357999999999961e+00	8.469109e-01
1.358999999999961e+00	8.469582e-01
1.359999999999961e+00	8.470054e-01
1.360999999999961e+00	8.470526e-01
1.361999999999961e+00	8.470999e-01
1.362999999999961e+00	8.471470e-01
1.363999999999961e+00	8.471943e-01
1.364999999999960e+00	8.472414e-01
1.365999999999960e+00	8.472885e-01
1.366999999999960e+00	8.473356e-01
1.367999999999960e+00	8.473827e-01
1.368999999999960e+00	8.474298e-01
1.369999999999960e+00	8.474768e-01
1.370999999999960e+00	8.475239e-01
1.371999999999960e+00	8.475708e-01
1.372999999999960e+00	8.476178e-01
1.373999999999959e+00	8.476648e-01
1.374999999999959e+00	8.477117e-01
1.375999999999959e+00	8.477587e-01
1.376999999999959e+00	8.478056e-01
1.377999999999959e+00	8.478524e-01
1.378999999999959e+00	8.478993e-01
1.379999999999959e+00	8.479461e-01
1.380999999999959e+00	8.479930e-01
1.381999999999959e+00	8.480397e-01
1.382999999999958e+00	8.480865e-01
1.383999999999958e+00	8.481333e-01
1.384999999999958e+00	8.481800e-01
1.385999999999958e+00	8.482267e-01
1.386999999999958e+00	8.482734e-01
1.387999999999958e+00	8.483201e-01
1.388999999999958e+00	8.483667e-01
1.389999999999958e+00	8.484134e-01
1.390999999999958e+00	8.484600e-01
1.391999999999957e+00	8.485066e-01
1.392999999999957e+00	8.485532e-01
1.393999999999957e+00	8.485997e-01
1.394999999999957e+00	8.486462e-01
1.395999999999957e+00	8.486928e-01
1.396999999999957e+00	8.487393e-01
1.397999999999957e+00	8.487858e-01
1.398999999999957e+00	8.488322e-01
1.399999999999957e+00	8.488786e-01
1.400999999999957e+00	8.489251e-01
1.401999999999956e+00	8.489714e-01
1.402999999999956e+00	8.490178e-01
1.403999999999956e+00	8.490642e-01
1.404999999999956e+00	8.491105e-01
1.405999999999956e+00	8.491568e-01
1.406999999999956e+00	8.492031e-01
1.407999999999956e+00	8.492494e-01
1.408999999999956e+00	8.492956e-01
1.409999999999956e+00	8.493419e-01
1.410999999999955e+00	8.493881e-01
1.411999999999955e+00	8.494343e-01
1.412999999999955e+00	8.494805e-01
1.413999999999955e+00	8.495266e-01
1.414999999999955e+00	8.495727e-01
1.415999999999955e+00	8.496189e-01
1.416999999999955e+00	8.496649e-01
1.417999999999955e+00	8.497111e-01
1.418999999999955e+00	8.497571e-01
1.419999999999954e+00	8.498031e-01
1.420999999999954e+00	8.498492e-01
1.421999999999954e+00	8.498952e-01
1.422999999999954e+00	8.499411e-01
1.423999999999954e+00	8.499871e-01
1.424999999999954e+00	8.500330e-01
1.425999999999954e+00	8.500789e-01
1.426999999999954e+00	8.501249e-01
1.427999999999954e+00	8.501707e-01
1.428999999999953e+00	8.502166e-01
1.429999999999953e+00	8.502625e-01
1.430999999999953e+00	8.503083e-01
1.431999999999953e+00	8.503541e-01
1.432999999999953e+00	8.503999e-01
1.433999999999953e+00	8.504457e-01
1.434999999999953e+00	8.504914e-01
1.435999999999953e+00	8.505372e-01
1.436999999999953e+00	8.505829e-01
1.437999999999952e+00	8.506286e-01
1.438999999999952e+00	8.506742e-01
1.439999999999952e+00	8.507199e-01
1.440999999999952e+00	8.507655e-01
1.441999999999952e+00	8.508112e-01
1.442999999999952e+00	8.508568e-01
1.443999999999952e+00	8.509023e-01
1.444999999999952e+00	8.509479e-01
1.445999999999952e+00	8.509935e-01
1.446999999999951e+00	8.510390e-01
1.447999999999951e+00	8.510845e-01
1.448999999999951e+00	8.511299e-01
1.449999999999951e+00	8.511754e-01
1.450999999999951e+00	8.512209e-01
1.451999999999951e+00	8.512663e-01
1.452999999999951e+00	8.513117e-01
1.453999999999951e+00	8.513572e-01
1.454999999999951e+00	8.514025e-01
1.455999999999950e+00	8.514479e-01
1.456999999999950e+00	8.514932e-01
1.457999999999950e+00	8.515385e-01
1.458999999999950e+00	8.515838e-01
1.459999999999950e+00	8.516291e-01
1.460999999999950e+00	8.516744e-01
1.461999999999950e+00	8.517196e-01
1.462999999999950e+00	8.517649e-01
1.463999999999950e+00	8.518101e-01
1.464999999999949e+00	8.518553e-01
1.465999999999949e+00	8.519005e-01
1.466999999999949e+00	8.519456e-01
1.467999999999949e+00	8.519908e-01
1.468999999999949e+00	8.520359e-01
